steps	avg_reward	std_reward
0	-1431.5444460145027	235.33654062705932
1	-1409.3883696135977	273.3170035563313
2	-1291.9860957409267	193.10898208218134
3	-1414.025557836154	150.70501997420516
4	-1403.2031626104447	238.30885427863043
5	-1572.9568513337479	136.07828698630354
6	-1530.4287466661967	204.57712002266516
7	-1558.4964293071398	120.68704336151157
8	-1542.7197297310347	161.49420187573034
9	-1588.5465083370023	99.05607518962792
10	-1549.9393183712905	138.25349397828893
11	-1529.111433353158	137.57138305808684
12	-1572.9450850440305	123.63283895661735
13	-1517.445130634711	128.2551150028443
14	-1495.4839484316471	127.30049118443011
15	-1487.1039576357903	117.77095905597415
16	-1538.0413607018613	177.3141097446457
17	-1466.2389684623188	106.88526776005932
18	-1476.7567362632515	161.16082719979806
19	-1418.066411629471	125.76085092022018
20	-1458.4462470435253	167.07499306715627
21	-1378.5474583377418	148.38390854185639
22	-1365.7240477450835	179.18872435015507
23	-1320.775873867027	158.70716084850181
24	-1306.4019074528064	205.424003210489
25	-1196.3905208436613	248.94352753795388
26	-1188.783974861209	266.631305449565
27	-1205.0752531434582	276.25868878827004
28	-1116.9195557703688	211.83828508937168
29	-1233.4943544117698	209.6604921212345
30	-1230.4735453219305	142.69854648764132
31	-1193.1007698991525	182.54044267935265
32	-1281.6023726705446	159.25219850142008
33	-1258.3751657577156	115.94967737426384
34	-1252.782639663953	146.1587933000876
35	-1262.8234933381636	120.28389623952987
36	-1243.119873083843	200.39179094758032
37	-1279.0356565755608	192.5149795157548
38	-1207.041593566079	187.05326421992558
39	-1158.0841829845403	158.9041691521918
40	-1109.7371401153885	111.36005484946479
41	-1126.1764629609916	175.8926369162677
42	-1129.3629777708438	149.47812976166165
43	-1097.4082041858173	184.37392173758963
44	-1080.1490044097472	111.86355033335668
45	-1144.8911797959609	134.09591661167923
46	-1145.3594246893863	143.44302586950798
47	-1166.1740896625377	200.7043978670496
48	-1087.7998150703672	147.25301297340914
49	-1175.9411605003488	213.8653180252077
50	-1180.424692255943	226.8112507683365
51	-1200.6556067456072	267.8617238296324
52	-1226.017277575846	235.68769170602158
53	-1170.9279653114186	190.94995023410806
54	-1151.6649382647809	149.08246380756165
55	-1206.5152551180665	204.4284396576273
56	-1151.8719289017602	179.47791278024815
57	-1223.0242916827804	254.84617069520684
58	-1212.0937749042753	230.9432058834236
59	-1286.3786560793483	258.5226278001356
60	-1232.3219253908408	258.7838985564569
61	-1132.9354392469081	209.65045462920776
62	-1227.4855329642	211.7820260489322
63	-1182.7024931246126	257.2193977522844
64	-1119.9661633370333	233.31085043724235
65	-1107.7767805583394	179.013502396713
66	-1119.6336459450445	159.40482531300444
67	-1135.9195854934915	121.13310638212981
68	-1129.22505252133	157.44726397387254
69	-1048.7208456802086	121.13403038886953
70	-1110.07946407921	231.93535108356525
71	-1115.119170626985	219.39498536414933
72	-1042.980927413209	262.5411470536541
73	-1084.7304633932267	247.8606238724392
74	-1140.0576267792849	218.83417922029147
75	-1096.693630042038	223.4296465693274
76	-1133.7809745444224	188.09505398243465
77	-1129.304964069848	172.0333389179473
78	-1205.302306829107	228.05331448825532
79	-1182.8901773119765	234.24613444358852
80	-1139.4244417811874	195.86286933740703
81	-1169.0308648998032	177.80614047250032
82	-1197.7019720443514	165.49708235965866
83	-1141.4298349286955	177.98153523225636
84	-1133.1942755637838	221.4185776949822
85	-1115.3001131594713	192.92833278247622
86	-1122.961905982134	224.1151253164831
87	-1093.9651649903683	168.9979287439926
88	-1078.1415684568656	220.04558616721255
89	-1100.2009774769351	242.35469223846036
90	-1116.2423681795738	165.60827435187883
91	-1143.5385632671287	198.9096197527347
92	-1095.2013934577813	165.42161541054375
93	-1071.766068980631	121.40005585691019
94	-1141.7749243440269	116.51412443235856
95	-1137.403283419925	128.93391031448996
96	-1202.228511831474	123.89222435271688
97	-1206.4140072493526	119.23434365850328
98	-1174.7702375156048	107.96771262737724
99	-1195.6278319405517	133.6436033962461
100	-1131.279193512279	104.4112399168857
101	-1133.6405752802987	79.18103747433659
102	-1183.7489957683636	137.4590763458056
103	-1046.945184637106	109.76006496096537
104	-1184.8206592964589	233.7703397165742
105	-1073.2051134931623	145.83716267664053
106	-1091.582850751595	133.282468520684
107	-1078.2378379859383	165.1467723421701
108	-1080.5841530255195	189.4675768868842
109	-1102.0344002909674	184.54423979056241
110	-1091.3807148912126	218.8922581732483
111	-1070.4566911643842	183.74669313166794
