steps	avg_reward	std_reward
0	-1298.616264691676	231.05200486075682
1	-1381.0497079212387	242.98083146861427
2	-1590.8387003734297	173.03571105176275
3	-1435.5915655369763	198.48321798512694
4	-1493.7468928722487	198.3820532976443
5	-1434.4755123043403	180.23910395729135
6	-1323.2439026735765	232.9242713998059
7	-1182.6940668897173	256.7709614984191
8	-1149.5613467348924	274.32213373206963
9	-1286.5106240620207	270.57187463949685
10	-1181.1873828289338	248.90769206708006
11	-1128.928100889355	213.42949542632084
12	-1180.6364133213256	218.01357976575625
13	-1264.6363564000976	234.39598953941342
14	-1255.7278504725114	238.3247357725862
15	-1257.3861021151492	210.39686356619703
16	-1266.0460414930506	242.31161586925867
17	-1269.0453208231058	284.8889241582698
18	-1308.9263117792366	261.4209206072567
19	-1216.543610163001	218.8969544248161
20	-1192.6660254269068	260.22889531339723
21	-1262.2529045195256	265.50074136379106
22	-1262.4276044880332	227.06218688732707
23	-1225.4945625156215	169.36254043499164
24	-1228.6134571170376	120.6344026937516
25	-1301.3193868822634	196.06769113237948
26	-1264.2304752179198	135.0564784874728
27	-1236.252498698094	155.57010574614227
28	-1252.8100799253348	156.96702060331313
29	-1379.9977772341817	184.88031492159564
30	-1280.7052271453422	225.74851796331015
31	-1385.2424320753516	217.24890760869883
32	-1351.4208517598217	206.40272356164118
33	-1314.6593770210116	217.847278180337
34	-1345.5861674695009	198.30493570240193
35	-1384.6760693688732	160.06301556900542
36	-1418.5491541887868	156.25742418802147
37	-1413.6759821831542	181.49999754902714
38	-1394.6820866080013	182.76355945783874
39	-1460.084448046637	237.247705711161
40	-1517.140347051368	216.92602209884774
41	-1512.1334151427895	183.7088069813356
42	-1498.7911383221408	205.94670078620194
43	-1601.7830190202783	176.89909078553993
44	-1599.1695816293231	133.11621966491685
45	-1560.4986292898434	166.7438908667081
46	-1469.254949293782	110.53204043809356
47	-1568.6015409135302	147.99053293093382
48	-1561.478248335429	163.461604321827
49	-1603.5835108817087	175.6880267441347
50	-1556.2433646035504	165.03065505900472
51	-1553.4377526452454	129.14379122030277
52	-1547.7114122057008	168.17849258313728
53	-1552.3545698926619	176.24278100880392
54	-1537.555197032446	182.48237133456874
55	-1535.156501103434	183.4966822172765
56	-1595.5606499586406	188.54281091828346
57	-1606.3638802216435	174.33590992094614
58	-1535.8442326265656	181.7102064122626
59	-1542.4390812281722	187.63583756377827
60	-1548.6883367571086	137.6842403127926
61	-1569.0288748991493	163.14922117529238
62	-1615.0330407035765	127.03167567369258
63	-1506.6092310663707	143.37674990000406
64	-1593.623746300157	121.33665355407467
65	-1590.5459585891942	136.37418201764882
66	-1615.573212806136	135.3337083439372
67	-1562.1194532001218	132.41303081792339
68	-1607.4359204956775	104.84872393254768
69	-1532.3246855084144	95.41198983749064
70	-1589.8604094203465	106.70886514420926
71	-1555.8383582972124	105.61885450361822
72	-1591.8396021306637	93.71687125283495
73	-1566.5233747069067	96.54041723547252
74	-1625.9613409926146	94.5304103326143
75	-1607.2036718054856	86.00444135190118
76	-1647.4287052869965	93.2332913853816
77	-1594.3130303525315	135.1397229380318
78	-1571.5921246806852	83.23274893149012
79	-1617.8178588707979	116.99037628547995
80	-1600.8459568397209	121.81654069843646
81	-1624.839717189908	96.73864517481896
82	-1578.3610374538748	136.61543940033468
83	-1615.5704289633459	108.65531434990386
84	-1605.8362180590293	99.98239085707544
85	-1594.7781510059588	149.19445183455227
86	-1585.9251725857437	138.69199590249679
87	-1554.8824385469002	136.1840244843424
88	-1593.4776203617241	148.161057987674
89	-1523.729145617564	154.87698004407764
90	-1533.419087115865	111.234547361165
91	-1547.5513599360618	169.37230895339633
92	-1511.1760442961456	140.0308638451092
93	-1551.5902297062314	167.53411365437205
94	-1477.167867831857	186.52078119211106
95	-1458.3067575060425	152.12179488606904
96	-1472.4140239939943	175.4592159768701
97	-1457.0244536317637	175.42791670272263
98	-1463.9960424321619	169.76439695592117
